code_experimentation,debitCO2_g,elapsedtime_s
PR10-06-21F13,0.08,894360
PR10-06-21F13,0.076,895560
PR10-06-21F13,0.077,896760
PR10-06-21F13,0.082,897960
PR10-06-21F13,0.066,899160
PR10-06-21F13,0.079,900360
PR10-06-21F13,0.066,901560
PR10-06-21F13,0.075,902760
PR10-06-21F13,0.081,903960
PR10-06-21F13,0.068,905160
PR10-06-21F13,0.073,906360
PR10-06-21F13,0.069,907560
PR10-06-21F13,0.069,908760
PR10-06-21F13,0.07,909960
PR10-06-21F13,0.07,911160
PR10-06-21F13,0.067,912360
PR10-06-21F13,0.072,913560
PR10-06-21F13,0.068,914760
PR10-06-21F13,0.066,915960
PR10-06-21F13,0.054,917160
PR10-06-21F13,0.061,918360
PR10-06-21F13,0.063,919560
PR10-06-21F13,0.059,920760
PR10-06-21F13,0.057,921960
PR10-06-21F13,0.063,923160
PR10-06-21F13,0.06,924360
PR10-06-21F13,0.073,925560
PR10-06-21F13,0.061,926760
PR10-06-21F13,0.065,927960
PR10-06-21F13,0.066,929160
PR10-06-21F13,0.065,930360
PR10-06-21F13,0.064,931560
PR10-06-21F13,0.069,932760
PR10-06-21F13,0.067,933960
PR10-06-21F13,0.064,935160
PR10-06-21F13,0.063,936360
PR10-06-21F13,0.049,937560
PR10-06-21F13,0.049,938760
PR10-06-21F13,0.053,939960
PR10-06-21F13,0.056,941160
PR10-06-21F13,0.055,942360
PR10-06-21F13,0.066,943560
PR10-06-21F13,0.058,944760
PR10-06-21F13,0.059,945960
PR10-06-21F13,0.065,947160
PR10-06-21F13,0.054,948360
PR10-06-21F13,0.064,949560
PR10-06-21F13,0.057,950760
PR10-06-21F13,0.059,951960
PR10-06-21F13,0.058,953160
PR10-06-21F13,0.06,954360
PR10-06-21F13,0.059,955560
PR10-06-21F13,0.056,956760
PR10-06-21F13,0.056,957960
PR10-06-21F13,0.054,959160
PR10-06-21F13,0.059,960360
PR10-06-21F13,0.048,961560
PR10-06-21F13,0.053,962760
PR10-06-21F13,0.053,963960
PR10-06-21F13,0.056,965160
PR10-06-21F13,0.044,966360
PR10-06-21F13,0.057,967560
PR10-06-21F13,0.043,968760
PR10-06-21F13,0.05,969960
PR10-06-21F13,0.045,971160
PR10-06-21F13,0.046,972360
PR10-06-21F13,0.047,973560
PR10-06-21F13,0.055,974760
PR10-06-21F13,0.043,975960
PR10-06-21F13,0.052,977160
PR10-06-21F13,0.049,978360
PR10-06-21F13,0.044,979560
PR10-06-21F13,0.048,980760
PR10-06-21F13,0.048,981960
PR10-06-21F13,0.044,983160
PR10-06-21F13,0.046,984360
PR10-06-21F13,0.046,985560
PR10-06-21F13,0.046,986760
PR10-06-21F13,0.046,987960
PR10-06-21F13,0.044,989160
PR10-06-21F13,0.049,990360
PR10-06-21F13,0.046,991560
PR10-06-21F13,0.045,992760
PR10-06-21F13,0.044,993960
PR10-06-21F13,0.035,995160
PR10-06-21F13,0.05,996360
PR10-06-21F13,0.044,997560
PR10-06-21F13,0.041,998760
PR10-06-21F13,0.044,999960
PR10-06-21F13,0.045,1001160
PR10-06-21F13,0.037,1002360
PR10-06-21F13,0.046,1003560
PR10-06-21F13,0.04,1004760
PR10-06-21F13,0.038,1005960
PR10-06-21F13,0.044,1007160
PR10-06-21F13,0.043,1008360
PR10-06-21F13,0.043,1009560
PR10-06-21F13,0.043,1010760
PR10-06-21F13,0.045,1011960
PR10-06-21F13,0.042,1013160
PR10-06-21F13,0.043,1014360
PR10-06-21F13,0.039,1015560
PR10-06-21F13,0.042,1016760
PR10-06-21F13,0.041,1017960
PR10-06-21F13,0.043,1019160
PR10-06-21F13,0.047,1020360
PR10-06-21F13,0.039,1021620
PR10-06-21F13,0.044,1022820
PR10-06-21F13,0.038,1024020
PR10-06-21F13,0.037,1025220
PR10-06-21F13,0.039,1026420
PR10-06-21F13,0.044,1027620
PR10-06-21F13,0.036,1028820
PR10-06-21F13,0.045,1030020
PR10-06-21F13,0.037,1031220
PR10-06-21F13,0.039,1032420
PR10-06-21F13,0.043,1033620
PR10-06-21F13,0.036,1034820
PR10-06-21F13,0.041,1036020
PR10-06-21F13,0.035,1037220
PR10-06-21F13,0.043,1038420
PR10-06-21F13,0.033,1039620
PR10-06-21F13,0.045,1040820
PR10-06-21F13,0.039,1042020
PR10-06-21F13,0.036,1043220
PR10-06-21F13,0.042,1044420
PR10-06-21F13,0.036,1045620
PR10-06-21F13,0.034,1046820
PR10-06-21F13,0.035,1048020
PR10-06-21F13,0.042,1049220
PR10-06-21F13,0.036,1050420
PR10-06-21F13,0.038,1051620
PR10-06-21F13,0.032,1052820
PR10-06-21F13,0.031,1054020
PR10-06-21F13,0.035,1055220
PR10-06-21F13,0.035,1056420
PR10-06-21F13,0.034,1057620
PR10-06-21F13,0.037,1058820
PR10-06-21F13,0.027,1060020
PR10-06-21F13,0.035,1061220
PR10-06-21F13,0.037,1062420
PR10-06-21F13,0.026,1063620
PR10-06-21F13,0.037,1064820
PR10-06-21F13,0.029,1066020
PR10-06-21F13,0.035,1067220
PR10-06-21F13,0.032,1068420
PR10-06-21F13,0.034,1069620
PR10-06-21F13,0.031,1070820
PR10-06-21F13,0.035,1072020
PR10-06-21F13,0.036,1073220
PR10-06-21F13,0.025,1074420
PR10-06-21F13,0.034,1075620
PR10-06-21F13,0.034,1076820
PR10-06-21F13,0.026,1078020
PR10-06-21F13,0.033,1079220
PR10-06-21F13,0.029,1080420
PR10-06-21F13,0.034,1081620
PR10-06-21F13,0.03,1082820
PR10-06-21F13,0.024,1084020
PR10-06-21F13,0.032,1085220
PR10-06-21F13,0.034,1086420
PR10-06-21F13,0.031,1087620
PR10-06-21F13,0.024,1088820
PR10-06-21F13,0.036,1090020
PR10-06-21F13,0.03,1091220
PR10-06-21F13,0.032,1092420
PR10-06-21F13,0.026,1093620
PR10-06-21F13,0.031,1094820
PR10-06-21F13,0.033,1096020
PR10-06-21F13,0.034,1097220
PR10-06-21F13,0.025,1098420
PR10-06-21F13,0.026,1099620
PR10-06-21F13,0.031,1100820
PR10-06-21F13,0.032,1102020
PR10-06-21F13,0.031,1103220
PR10-06-21F13,0.032,1104420
PR10-06-21F13,0.026,1105620
PR10-06-21F13,0.031,1106820
PR10-06-21F13,0.032,1108020
PR10-06-21F13,0.031,1109220
PR10-06-21F13,0.03,1110420
PR10-06-21F13,0.036,1111620
PR10-06-21F13,0.024,1112820
PR10-06-21F13,0.032,1114020
PR10-06-21F13,0.033,1115220
PR10-06-21F13,0.029,1116420
PR10-06-21F13,0.033,1117620
PR10-06-21F13,0.03,1118820
PR10-06-21F13,0.033,1120020
PR10-06-21F13,0.03,1121220
PR10-06-21F13,0.027,1122420
PR10-06-21F13,0.03,1123620
PR10-06-21F13,0.031,1124820
PR10-06-21F13,0.024,1126020
PR10-06-21F13,0.033,1127220
PR10-06-21F13,0.023,1128420
PR10-06-21F13,0.026,1129620
PR10-06-21F13,0.032,1130820
PR10-06-21F13,0.022,1132020
PR10-06-21F13,0.03,1133220
PR10-06-21F13,0.022,1134420
PR10-06-21F13,0.027,1135620
PR10-06-21F13,0.03,1136820
PR10-06-21F13,0.02,1138020
PR10-06-21F13,0.03,1139220
PR10-06-21F13,0.023,1140420
PR10-06-21F13,0.027,1141620
PR10-06-21F13,0.025,1142820
PR10-06-21F13,0.022,1144020
PR10-06-21F13,0.028,1145220
PR10-06-21F13,0.022,1146420
PR10-06-21F13,0.022,1147620
PR10-06-21F13,0.026,1148820
PR10-06-21F13,0.027,1150020
PR10-06-21F13,0.024,1151220
PR10-06-21F13,0.023,1152420
PR10-06-21F13,0.024,1153620
PR10-06-21F13,0.024,1154820
PR10-06-21F13,0.023,1156020
PR10-06-21F13,0.027,1157220
PR10-06-21F13,0.026,1158420
PR10-06-21F13,0.024,1159620
PR10-06-21F13,0.023,1160820
PR10-06-21F13,0.023,1162020
PR10-06-21F13,0.023,1163220
PR10-06-21F13,0.024,1164420
PR10-06-21F13,0.024,1165620
PR10-06-21F13,0.022,1166820
PR10-06-21F13,0.023,1168020
PR10-06-21F13,0.021,1169280
PR10-06-21F13,0.021,1170480
PR10-06-21F13,0.022,1171680
PR10-06-21F13,0.024,1172880
PR10-06-21F13,0.021,1174080
PR10-06-21F13,0.024,1175280
PR10-06-21F13,0.022,1176480
PR10-06-21F13,0.023,1177680
PR10-06-21F13,0.015,1178880
PR10-06-21F13,0.021,1180080
PR10-06-21F13,0.024,1181280
PR10-06-21F13,0.023,1182480
PR10-06-21F13,0.023,1183680
PR10-06-21F13,0.014,1184880
PR10-06-21F13,0.007,1186080
PR10-06-21F13,0.007,1187280
PR10-06-21F13,0.007,1188480
PR10-06-21F13,0.007,1189680
PR10-06-21F13,0.007,1190880
PR10-06-21F13,0.007,1192080
PR10-06-21F13,0.007,1193280
PR10-06-21F13,0.007,1194480
PR11-04-04F07,0.048,0
PR11-04-04F07,0.006,1200
PR11-04-04F07,0.005,2400
PR11-04-04F07,0.004,3600
PR11-04-04F07,0.004,4800
PR11-04-04F07,0.006,6000
PR11-04-04F07,0.008,7200
PR11-04-04F07,0.006,8400
PR11-04-04F07,0.005,9600
PR11-04-04F07,0.004,10800
PR11-04-04F07,0.02,12000
PR11-04-04F07,0.011,13200
PR11-04-04F07,0.003,14400
PR11-04-04F07,0.014,15600
PR11-04-04F07,0.033,16800
PR11-04-04F07,0.002,18000
PR11-04-04F07,0.002,19200
PR11-04-04F07,0.002,20400
PR11-04-04F07,0.003,21600
PR11-04-04F07,0.002,22800
PR11-04-04F07,0.009,24000
PR11-04-04F07,0.029,25200
PR11-04-04F07,0.004,26400
PR11-04-04F07,0.003,27600
PR11-04-04F07,0.037,28800
PR11-04-04F07,0.006,30000
PR11-04-04F07,0.002,31200
PR11-04-04F07,0.002,32400
PR11-04-04F07,0.008,33600
PR11-04-04F07,0.007,34800
PR11-04-04F07,0.006,36000
PR11-04-04F07,0.004,37200
PR11-04-04F07,0.003,38400
PR11-04-04F07,0.002,39600
PR11-04-04F07,0.002,40800
PR11-04-04F07,0.018,42000
PR11-04-04F07,0.015,43200
PR11-04-04F07,0.018,44400
PR11-04-04F07,0.002,45600
PR11-04-04F07,0.002,46800
PR11-04-04F07,0.019,48000
PR11-04-04F07,0.025,49200
PR11-04-04F07,0,50400
PR11-04-04F07,0.003,51600
PR11-04-04F07,0.006,52800
PR11-04-04F07,0.007,54000
PR11-04-04F07,0.002,55200
PR11-04-04F07,0.001,56400
PR11-04-04F07,0.001,57600
PR11-04-04F07,0.001,58800
PR11-04-04F07,0.001,60000
PR11-04-04F07,0.003,61200
PR11-04-04F07,0.002,62400
PR11-04-04F07,0.001,63600
PR11-04-04F07,0.001,64800
PR11-04-04F07,0.004,66000
PR11-04-04F07,0.051,67200
PR11-04-04F07,0.002,68400
PR11-04-04F07,0.001,69600
PR11-04-04F07,0.006,70800
PR11-04-04F07,0.008,72000
PR11-04-04F07,0.007,73200
PR11-04-04F07,0.006,74400
PR11-04-04F07,0.005,75600
PR11-04-04F07,0.003,76800
PR11-04-04F07,0.004,78000
PR11-04-04F07,0.002,79200
PR11-04-04F07,0.007,80400
PR11-04-04F07,0.007,81600
PR11-04-04F07,0.005,82800
PR11-04-04F07,0.002,84000
PR11-04-04F07,0.054,85200
PR11-04-04F07,0.016,86400
PR11-04-04F07,0,87600
PR11-04-04F07,0.002,88800
PR11-04-04F07,0.006,90000
PR11-04-04F07,0.007,91200
PR11-04-04F07,0.003,92400
PR11-04-04F07,0.003,93600
PR11-04-04F07,0.001,94800
PR11-04-04F07,0.001,96000
PR11-04-04F07,0,97200
PR11-04-04F07,0.001,98400
PR11-04-04F07,0.036,99600
PR11-04-04F07,0.017,100800
PR11-04-04F07,0.035,102000
PR11-04-04F07,0,103200
PR11-04-04F07,0.004,104400
PR11-04-04F07,0.006,105600
PR11-04-04F07,0.005,106800
PR11-04-04F07,0.002,108000
PR11-04-04F07,0.02,109200
PR11-04-04F07,0.003,110400
PR11-04-04F07,0.006,111600
PR11-04-04F07,0.029,112800
PR11-04-04F07,0,114000
PR11-04-04F07,0.006,115200
PR11-04-04F07,0.001,116400
PR11-04-04F07,0.001,117600
PR11-04-04F07,0.001,118800
PR11-04-04F07,0.001,120000
PR11-04-04F07,0.001,121200
PR11-04-04F07,0,122400
PR11-04-04F07,0,123600
PR11-04-04F07,0,124800
PR11-04-04F07,0.015,126000
PR11-04-04F07,0.007,127200
PR11-04-04F07,0.004,128400
PR11-04-04F07,0.049,129600
PR11-04-04F07,0,130800
PR11-04-04F07,0.001,132000
PR11-04-04F07,0,133200
PR11-04-04F07,0.005,134400
PR11-04-04F07,0.053,135600
PR11-04-04F07,0,136800
PR11-04-04F07,0.001,138060
PR11-04-04F07,0.04,139260
PR11-04-04F07,0.014,140460
PR11-04-04F07,0.055,141660
PR11-04-04F07,0.002,142860
PR11-04-04F07,0.006,144060
PR11-04-04F07,0.001,145260
PR11-04-04F07,0,146460
PR11-04-04F07,0.001,147660
PR11-04-04F07,0.049,148860
PR11-04-04F07,0.001,150060
PR11-04-04F07,0.001,151260
PR11-04-04F07,0.005,152460
PR11-04-04F07,0.006,153660
PR11-04-04F07,0.004,154860
PR11-04-04F07,0.004,156060
PR11-04-04F07,0.047,157260
PR11-04-04F07,0,158460
PR11-04-04F07,0.004,159660
PR11-04-04F07,0.008,160860
PR11-04-04F07,0.006,162060
PR11-04-04F07,0.006,163260
PR11-04-04F07,0.004,164460
PR11-04-04F07,0.004,165660
PR11-04-04F07,0.004,166860
PR11-04-04F07,0.002,168060
PR11-04-04F07,0.003,169260
PR11-04-04F07,0.003,170460
PR11-04-04F07,0.002,171660
PR11-04-04F07,0.002,172860
PR11-04-04F07,0.002,174060
PR11-04-04F07,0.001,175260
PR11-04-04F07,0.007,176460
PR11-04-04F07,0.005,177660
PR11-04-04F07,0.003,178860
PR11-04-04F07,0.002,180060
PR11-04-04F07,0.045,181260
PR11-04-04F07,0,182460
PR11-04-04F07,0.001,183660
PR11-04-04F07,0.006,184860
PR11-04-04F07,0.038,186060
PR11-04-04F07,0.003,187260
PR11-04-04F07,0.014,188460
PR11-04-04F07,0.029,189660
PR11-04-04F07,0.012,190860
PR11-04-04F07,0.027,192060
PR11-04-04F07,0.025,193260
PR11-04-04F07,0.003,194460
PR11-04-04F07,0.004,195660
PR11-04-04F07,0.044,196860
PR11-04-04F07,0,198060
PR11-04-04F07,0.003,199260
PR11-04-04F07,0.006,200460
PR11-04-04F07,0.045,201660
PR11-04-04F07,0.017,202860
PR11-04-04F07,0.003,204060
PR11-04-04F07,0.007,205260
PR11-04-04F07,0.034,206460
PR11-04-04F07,0.038,207660
PR11-04-04F07,0.007,208860
PR11-04-04F07,0,210060
PR11-04-04F07,0.001,211260
PR11-04-04F07,0.03,212460
PR11-04-04F07,0.012,213660
PR11-04-04F07,0.027,214860
PR11-04-04F07,0.021,216060
PR11-04-04F07,0.003,217260
PR11-04-04F07,0.028,218460
PR11-04-04F07,0.029,219660
PR11-04-04F07,0.023,220860
PR11-04-04F07,0.018,222060
PR11-04-04F07,0.002,223260
PR11-04-04F07,0.004,224460
PR11-04-04F07,0.112,225660
PR11-04-04F07,0.018,226860
PR11-04-04F07,0.002,228060
PR11-04-04F07,0.001,229260
PR11-04-04F07,0.026,230460
PR11-04-04F07,0.033,231660
PR11-04-04F07,0.006,232860
PR11-04-04F07,0.003,234060
PR11-04-04F07,0.038,235260
PR11-04-04F07,0.002,236460
PR11-04-04F07,0.007,237660
PR11-04-04F07,0.005,238860
PR11-04-04F07,0.003,240060
PR11-04-04F07,0.004,241260
PR11-04-04F07,0.043,242460
PR11-04-04F07,0.002,243660
PR11-04-04F07,0.009,244860
PR11-04-04F07,0.048,246060
PR11-04-04F07,0.002,247260
PR11-04-04F07,0.025,248460
PR11-04-04F07,0.005,249660
PR11-04-04F07,0.007,250860
PR11-04-04F07,0.008,252060
PR11-04-04F07,0.006,253260
PR11-04-04F07,0.002,254460
PR11-04-04F07,0.036,255660
PR11-04-04F07,0.002,256860
PR11-04-04F07,0,258060
PR11-04-04F07,0,259260
PR11-04-04F07,0,260460
PR11-04-04F07,0,261660
PR11-04-04F07,0,262860
PR11-04-04F07,0,264060
PR11-04-04F07,0,265260
PR11-04-04F07,0,266460
PR11-04-04F07,0,267660
PR11-04-04F07,0,268860
PR11-04-04F07,0,270060
PR11-04-04F07,0,271260
PR11-04-04F07,0,272460
PR11-04-04F07,0,273660
PR11-04-04F07,0,274860
PR11-04-04F07,0,276060
PR11-04-04F07,0,277260
PR11-04-04F07,0,278460
PR11-04-04F07,0,279660
PR11-04-04F07,0,280860
PR11-04-04F07,0,282060
PR11-04-04F07,0,283260
PR11-04-04F07,0,284460
PR11-04-04F07,0,285660
PR11-04-04F07,0,286860
PR11-04-04F07,0,288060
PR11-04-04F07,0,289260
PR11-04-04F07,0,290460
PR11-04-04F07,0,291660
PR11-04-04F07,0,292860
PR11-04-04F07,0,294060
PR11-04-04F07,0,295260
PR11-04-04F07,0,296460
PR11-04-04F07,0,297660
PR11-04-04F07,0,298860
PR11-04-04F07,0,300060
PR11-04-04F07,0,301260
PR11-04-04F07,0,302460
PR11-04-04F07,0,303660
PR11-04-04F07,0,304860
PR11-04-04F07,0,306060
PR11-04-04F07,0,307260
PR11-04-04F07,0,308460
PR11-04-04F07,0,309660
PR11-04-04F07,0,310920
PR11-04-04F07,0,312120
PR11-04-04F07,0,313320
PR11-04-04F07,0,314520
PR11-04-04F07,0,315720
PR11-04-04F07,0,316920
PR11-04-04F07,0,318120
PR11-04-04F07,0,319320
PR11-04-04F07,0.042,320520
PR11-04-04F07,0.006,321720
PR11-04-04F07,0.008,322920
PR11-04-04F07,0.008,324120
PR11-04-04F07,0.007,325320
PR11-04-04F07,0.049,326520
PR11-04-04F07,0.007,327720
PR11-04-04F07,0.035,328920
PR11-04-04F07,0.018,330120
PR11-04-04F07,0.008,331320
PR11-04-04F07,0.009,332520
PR11-04-04F07,0.007,333720
PR11-04-04F07,0.007,334920
PR11-04-04F07,0.027,336120
PR11-04-04F07,0.007,337320
PR11-04-04F07,0.009,338520
PR11-04-04F07,0.007,339720
PR11-04-04F07,0.026,340920
PR11-04-04F07,0.007,342120
PR11-04-04F07,0.008,343320
PR11-04-04F07,0.037,344520
PR11-04-04F07,0.008,345720
PR11-04-04F07,0.008,346920
PR11-04-04F07,0.007,348120
PR11-04-04F07,0.02,349320
PR11-04-04F07,0.026,350520
PR11-04-04F07,0.011,351720
PR11-04-04F07,0.006,352920
PR11-04-04F07,0.043,354120
PR11-04-04F07,0.003,355320
PR11-04-04F07,0.007,356520
PR11-04-04F07,0.02,357720
PR11-04-04F07,0.041,358920
PR11-04-04F07,0.008,360120
PR11-04-04F07,0.053,361320
PR11-04-04F07,0.007,362520
PR11-04-04F07,0.009,363720
PR11-04-04F07,0.045,364920
PR11-04-04F07,0.058,366120
PR11-04-04F07,0.012,367320
PR11-04-04F07,0.059,368520
PR11-04-04F07,0.047,369720
PR11-04-04F07,0.02,370920
PR11-04-04F07,0.084,372120
PR11-04-04F07,0.027,373320
PR11-04-04F07,0.089,374520
PR11-04-04F07,0.082,375720
PR11-04-04F07,0.047,376920
PR11-04-04F07,0.106,378120
PR11-04-04F07,0.071,379320
PR11-04-04F07,0.113,380520
PR11-04-04F07,0.075,381720
PR11-04-04F07,0.111,382920
PR11-04-04F07,0.124,384120
PR11-04-04F07,0.081,385320
PR11-04-04F07,0.139,386520
PR11-04-04F07,0.15,387720
PR11-04-04F07,0.113,388920
PR11-04-04F07,0.145,390120
PR11-04-04F07,0.166,391320
PR11-04-04F07,0.166,392520
PR11-04-04F07,0.182,393720
PR11-04-04F07,0.184,394920
PR11-04-04F07,0.201,396120
PR11-04-04F07,0.23,397320
PR11-04-04F07,0.197,398520
PR11-04-04F07,0.234,399720
PR11-04-04F07,0.208,400920
PR11-04-04F07,0.235,402120
PR11-04-04F07,0.274,403320
PR11-04-04F07,0.288,404520
PR11-04-04F07,0.256,405720
PR11-04-04F07,0.289,406920
PR11-04-04F07,0.325,408120
PR11-04-04F07,0.316,409320
PR11-04-04F07,0.316,410520
PR11-04-04F07,0.362,411720
PR11-04-04F07,0.366,412920
PR11-04-04F07,0.405,414120
PR11-04-04F07,0.401,415320
PR11-04-04F07,0.369,416520
PR11-04-04F07,0.431,417720
PR11-04-04F07,0.458,418920
PR11-04-04F07,0.393,420120
PR11-04-04F07,0.476,421320
PR11-04-04F07,0.43,422520
PR11-04-04F07,0.497,423720
PR11-04-04F07,0.507,424920
PR11-04-04F07,0.503,426120
PR11-04-04F07,0.55,427320
PR11-04-04F07,0.519,428520
PR11-04-04F07,0.59,429720
PR11-04-04F07,0.557,430920
PR11-04-04F07,0.573,432120
PR11-04-04F07,0.584,433320
PR11-04-04F07,0.555,434520
PR11-04-04F07,0.612,435720
PR11-04-04F07,0.563,436920
PR11-04-04F07,0.577,438120
PR11-04-04F07,0.646,439320
PR11-04-04F07,0.606,440520
PR11-04-04F07,0.631,441720
PR11-04-04F07,0.649,442920
PR11-04-04F07,0.615,444120
PR11-04-04F07,0.599,445320
PR11-04-04F07,0.702,446520
PR11-04-04F07,0.683,447720
PR11-04-04F07,0.641,448920
PR11-04-04F07,0.687,450120
PR11-04-04F07,0.664,451320
PR11-04-04F07,0.716,452520
PR11-04-04F07,0.725,453720
PR11-04-04F07,0.722,454920
PR11-04-04F07,0.696,456120
PR11-04-04F07,0.744,457320
PR11-04-04F07,0.709,458520
PR11-04-04F07,0.708,459720
PR11-04-04F07,0.724,460920
PR11-04-04F07,0.782,462120
PR11-04-04F07,0.719,463320
PR11-04-04F07,0.807,464520
PR11-04-04F07,0.735,465720
PR11-04-04F07,0.794,466920
PR11-04-04F07,0.779,468120
PR11-04-04F07,0.723,469320
PR11-04-04F07,0.826,470520
PR11-04-04F07,0.75,471720
PR11-04-04F07,0.835,472920
PR11-04-04F07,0.787,474120
PR11-04-04F07,0.83,475320
PR11-04-04F07,0.77,476520
PR11-04-04F07,0.861,477720
PR11-04-04F07,0.818,478920
PR11-04-04F07,0.813,480120
PR11-04-04F07,0.849,481320
PR11-04-04F07,0.788,482520
PR11-04-04F07,0.855,483780
PR11-04-04F07,0.798,484980
PR11-04-04F07,0.877,486180
PR11-04-04F07,0.854,487380
PR11-04-04F07,0.835,488580
PR11-04-04F07,0.877,489780
PR11-04-04F07,0.842,490980
PR11-04-04F07,0.861,492180
PR11-04-04F07,0.866,493380
PR11-04-04F07,0.844,494580
PR11-04-04F07,0.875,495780
PR11-04-04F07,0.824,496980
PR11-04-04F07,0.873,498180
PR11-04-04F07,0.847,499380
PR11-04-04F07,0.861,500580
PR11-04-04F07,0.862,501780
PR11-04-04F07,0.868,502980
PR11-04-04F07,0.823,504180
PR11-04-04F07,0.887,505380
PR11-04-04F07,0.849,506580
PR11-04-04F07,0.84,507780
PR11-04-04F07,0.879,508980
PR11-04-04F07,0.852,510180
PR11-04-04F07,0.867,511380
PR11-04-04F07,0.845,512580
PR11-04-04F07,0.817,513780
PR11-04-04F07,0.853,514980
PR11-04-04F07,0.803,516180
PR11-04-04F07,0.817,517380
PR11-04-04F07,0.809,518580
PR11-04-04F07,0.789,519780
PR11-04-04F07,0.804,520980
PR11-04-04F07,0.771,522180
PR11-04-04F07,0.817,523380
PR11-04-04F07,0.74,524580
PR11-04-04F07,0.808,525780
PR11-04-04F07,0.745,526980
PR11-04-04F07,0.777,528180
PR11-04-04F07,0.763,529380
PR11-04-04F07,0.749,530580
PR11-04-04F07,0.737,531780
PR11-04-04F07,0.754,532980
PR11-04-04F07,0.735,534180
PR11-04-04F07,0.748,535380
PR11-04-04F07,0.719,536580
PR11-04-04F07,0.758,537780
PR11-04-04F07,0.696,538980
PR11-04-04F07,0.721,540180
PR11-04-04F07,0.729,541380
PR11-04-04F07,0.691,542580
PR11-04-04F07,0.712,543780
PR11-04-04F07,0.697,544980
PR11-04-04F07,0.708,546180
PR11-04-04F07,0.677,547380
PR11-04-04F07,0.699,548580
PR11-04-04F07,0.663,549780
PR11-04-04F07,0.704,550980
PR11-04-04F07,0.665,552180
PR11-04-04F07,0.686,553380
PR11-04-04F07,0.674,554580
PR11-04-04F07,0.66,555780
PR11-04-04F07,0.666,556980
PR11-04-04F07,0.641,558180
PR11-04-04F07,0.691,559380
PR11-04-04F07,0.649,560580
PR11-04-04F07,0.646,561780
PR11-04-04F07,0.644,562980
PR11-04-04F07,0.676,564180
PR11-04-04F07,0.624,565380
PR11-04-04F07,0.634,566580
PR11-04-04F07,0.646,567780
PR11-04-04F07,0.62,568980
PR11-04-04F07,0.662,570180
PR11-04-04F07,0.587,571380
PR11-04-04F07,0.632,572580
PR11-04-04F07,0.635,573780
PR11-04-04F07,0.464,574980
PR11-04-04F07,0.607,576180
PR11-04-04F07,0.578,577380
PR11-04-04F07,0.604,578580
PR11-04-04F07,0.605,579780
PR11-04-04F07,0.573,580980
PR11-04-04F07,0.627,582180
PR11-04-04F07,0.586,583380
PR11-04-04F07,0.612,584580
PR11-04-04F07,0.616,585780
PR11-04-04F07,0.573,586980
PR11-04-04F07,0.606,588180
PR11-04-04F07,0.583,589380
PR11-04-04F07,0.584,590580
PR11-04-04F07,0.605,591780
PR11-04-04F07,0.562,592980
PR11-04-04F07,0.6,594180
PR11-04-04F07,0.559,595380
PR11-04-04F07,0.594,596580
PR11-04-04F07,0.58,597780
PR11-04-04F07,0.564,598980
PR11-04-04F07,0.594,600180
PR11-04-04F07,0.544,601380
PR11-04-04F07,0.591,602580
PR11-04-04F07,0.559,603780
PR11-04-04F07,0.559,604980
PR11-04-04F07,0.572,606180
PR11-04-04F07,0.539,607380
PR11-04-04F07,0.574,608580
PR11-04-04F07,0.529,609780
PR11-04-04F07,0.562,610980
PR11-04-04F07,0.546,612180
PR11-04-04F07,0.532,613380
PR11-04-04F07,0.553,614580
PR11-04-04F07,0.533,615780
PR11-04-04F07,0.567,616980
PR11-04-04F07,0.57,618180
PR11-04-04F07,0.544,619380
PR11-04-04F07,0.521,620580
PR11-04-04F07,0.551,621780
PR11-04-04F07,0.522,622980
PR11-04-04F07,0.547,624180
PR11-04-04F07,0.528,625380
PR11-04-04F07,0.517,626580
PR11-04-04F07,0.536,627780
PR11-04-04F07,0.514,628980
PR11-04-04F07,0.541,630180
PR11-04-04F07,0.51,631380
PR11-04-04F07,0.494,632580
PR11-04-04F07,0.531,633780
PR11-04-04F07,0.489,634980
PR11-04-04F07,0.526,636180
PR11-04-04F07,0.491,637380
PR11-04-04F07,0.501,638580
PR11-04-04F07,0.511,639780
PR11-04-04F07,0.484,640980
PR11-04-04F07,0.513,642180
PR11-04-04F07,0.505,643380
PR11-04-04F07,0.48,644580
PR11-04-04F07,0.507,645780
PR11-04-04F07,0.495,646980
PR11-04-04F07,0.492,648180
PR11-04-04F07,0.46,649380
PR11-04-04F07,0.5,650580
PR11-04-04F07,0.506,651780
PR11-04-04F07,0.482,652980
PR11-04-04F07,0.464,654180
PR11-04-04F07,0.463,655380
PR11-04-04F07,0.482,656640
PR11-04-04F07,0.489,657840
PR11-04-04F07,0.453,659040
PR11-04-04F07,0.478,660240
PR11-04-04F07,0.484,661440
PR11-04-04F07,0.458,662640
PR11-04-04F07,0.456,663840
PR11-04-04F07,0.477,665040
PR11-04-04F07,0.485,666240
PR11-04-04F07,0.381,667440
PR11-04-04F07,0.415,668640
PR11-04-04F07,0.463,669840
PR11-04-04F07,0.453,671040
PR11-04-04F07,0.449,672240
PR11-04-04F07,0.463,673440
PR11-04-04F07,0.433,674640
PR11-04-04F07,0.477,675840
PR11-04-04F07,0.468,677040
PR11-04-04F07,0.458,678240
PR11-04-04F07,0.465,679440
PR11-04-04F07,0.447,680640
PR11-04-04F07,0.464,681840
